Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-15 18:11:00,18:11:00,CNR7869443838,Success,CID823404,Auto,Shantinagar,Cox Town,308.0,50.0,,,No,,777,Cash,12,4.4,4.9,#NAME?
2024-07-26 6:04:00,6:04:00,CNR3527415600,Success,CID799838,eBike,Yelahanka,HSR Layout,182.0,60.0,,,No,,202,Cash,6,4.2,3.6,#NAME?
2024-07-01 21:54:00,21:54:00,CNR2472542888,Success,CID762547,Prime Sedan,Banashankari,Ramamurthy Nagar,189.0,75.0,,,No,,177,UPI,40,3.9,4.8,#NAME?
2024-07-21 4:46:00,4:46:00,CNR5299020285,Success,CID213216,Auto,Hosur Road,Shantinagar,301.0,110.0,,,No,,476,UPI,8,3.2,4.9,#NAME?
2024-07-13 18:46:00,18:46:00,CNR8275885961,Success,CID640844,Prime SUV,Ramamurthy Nagar,Magadi Road,245.0,110.0,,,No,,282,Cash,21,3.7,3.5,#NAME?
2024-07-04 7:06:00,7:06:00,CNR3508146132,Success,CID559534,Prime Sedan,Kengeri,KR Puram,301.0,70.0,,,No,,463,Credit Card,44,3.6,3.1,#NAME?
2024-07-16 11:02:00,11:02:00,CNR8171062158,Driver Not Found,CID588757,Prime Sedan,Nagarbhavi,Sahakar Nagar,,,,,,,668,,0,,,#NAME?
2024-07-07 0:29:00,0:29:00,CNR4631613611,Success,CID945165,Prime Sedan,Magadi Road,Whitefield,280.0,55.0,,,No,,101,Cash,18,4.5,5.0,#NAME?
2024-07-04 15:15:00,15:15:00,CNR3026538797,Success,CID109333,Prime SUV,Peenya,Koramangala,273.0,35.0,,,No,,846,Credit Card,21,4.7,4.6,#NAME?
2024-07-26 10:58:00,10:58:00,CNR5612324596,Canceled by Customer,CID667774,Prime SUV,Hebbal,Bellandur,,,AC is Not working,,,,867,,0,,,#NAME?
2024-07-18 21:54:00,21:54:00,CNR2965382684,Success,CID900738,eBike,HSR Layout,Basavanagudi,42.0,135.0,,,No,,429,UPI,8,4.4,3.7,#NAME?
2024-07-04 15:47:00,15:47:00,CNR1737975405,Success,CID328271,Prime SUV,Basavanagudi,Bannerghatta Road,56.0,35.0,,,No,,252,Cash,25,3.9,4.0,#NAME?
2024-07-18 23:24:00,23:24:00,CNR1688511502,Driver Not Found,CID633065,Prime Sedan,Langford Town,Hosur Road,,,,,,,130,,0,,,#NAME?
2024-07-12 23:03:00,23:03:00,CNR2563506772,Success,CID140598,eBike,MG Road,Sahakar Nagar,189.0,145.0,,,No,,187,Cash,32,3.4,3.7,#NAME?
2024-07-11 4:11:00,4:11:00,CNR5290515449,Canceled by Driver,CID635650,Prime Plus,RT Nagar,Hulimavu,,,,Customer related issue,,,488,,0,,,#NAME?
2024-07-21 23:52:00,23:52:00,CNR2704329690,Canceled by Driver,CID524707,Bike,Rajarajeshwari Nagar,Shantinagar,,,,Customer was coughing/sick,,,753,,0,,,#NAME?
2024-07-23 9:41:00,9:41:00,CNR3548748331,Success,CID347423,Prime Sedan,Bannerghatta Road,Malleshwaram,35.0,90.0,,,No,,413,Cash,16,4.6,4.1,#NAME?
2024-07-11 15:57:00,15:57:00,CNR3355357536,Success,CID789944,Mini,Whitefield,Cox Town,231.0,130.0,,,No,,393,UPI,13,3.4,3.4,#NAME?
2024-07-26 17:42:00,17:42:00,CNR9769965710,Canceled by Driver,CID736021,Prime SUV,Kammanahalli,MG Road,,,,Customer was coughing/sick,,,210,,0,,,#NAME?
2024-07-11 6:40:00,6:40:00,CNR7506476150,Success,CID831784,eBike,Magadi Road,Majestic,308.0,135.0,,,No,,362,UPI,11,4.6,3.7,#NAME?
2024-07-03 8:48:00,8:48:00,CNR5975920451,Success,CID443046,Auto,Marathahalli,Basavanagudi,119.0,105.0,,,No,,477,Cash,10,3.7,4.8,#NAME?
2024-07-10 15:46:00,15:46:00,CNR2357548068,Canceled by Driver,CID546472,Bike,Ramamurthy Nagar,Sarjapur Road,,,,Personal & Car related issue,,,197,,0,,,#NAME?
2024-07-25 0:00:00,0:00:00,CNR3787737141,Success,CID724897,Prime Plus,Kammanahalli,Majestic,203.0,50.0,,,No,,323,UPI,36,3.5,3.5,#NAME?
2024-07-24 13:36:00,13:36:00,CNR7507723080,Canceled by Driver,CID970390,Prime Sedan,Hennur,Varthur,,,,Personal & Car related issue,,,2989,,0,,,#NAME?
2024-07-03 7:45:00,7:45:00,CNR4553661397,Success,CID728218,Auto,Rajarajeshwari Nagar,Chamarajpet,217.0,50.0,,,No,,281,Cash,6,4.8,4.1,#NAME?
2024-07-25 20:36:00,20:36:00,CNR1425173377,Success,CID183695,Mini,Shantinagar,Rajarajeshwari Nagar,280.0,75.0,,,No,,104,UPI,19,4.4,3.6,#NAME?
2024-07-27 12:42:00,12:42:00,CNR7241969367,Success,CID968939,Mini,Hulimavu,Tumkur Road,287.0,40.0,,,No,,1600,Cash,32,4.6,4.4,#NAME?
2024-07-01 5:36:00,5:36:00,CNR3923006697,Success,CID855298,Prime SUV,Hebbal,Langford Town,238.0,140.0,,,No,,174,Cash,33,5.0,3.1,#NAME?
2024-07-08 20:56:00,20:56:00,CNR8249138885,Canceled by Driver,CID773449,Prime SUV,Tumkur Road,Devanahalli,,,,Personal & Car related issue,,,493,,0,,,#NAME?
2024-07-02 16:18:00,16:18:00,CNR6192472541,Success,CID993163,Mini,Hennur,Magadi Road,70.0,60.0,,,No,,183,Cash,7,4.7,3.8,#NAME?
2024-07-01 9:59:00,9:59:00,CNR7317848109,Success,CID565674,Prime SUV,Chickpet,Shantinagar,189.0,95.0,,,No,,270,UPI,32,3.0,3.3,#NAME?
2024-07-28 18:36:00,18:36:00,CNR8651494354,Success,CID706792,Bike,Tumkur Road,Ramamurthy Nagar,49.0,70.0,,,No,,347,UPI,42,3.7,4.8,#NAME?
2024-07-15 21:58:00,21:58:00,CNR4056138483,Canceled by Driver,CID816407,Auto,Jayanagar,Majestic,,,,Personal & Car related issue,,,158,,0,,,#NAME?
2024-07-26 7:39:00,7:39:00,CNR2679380746,Success,CID905242,Prime SUV,MG Road,JP Nagar,105.0,85.0,,,No,,401,Credit Card,8,3.9,4.8,#NAME?
2024-07-13 13:13:00,13:13:00,CNR3400694317,Canceled by Customer,CID188659,Bike,Mysore Road,Tumkur Road,,,Change of plans,,,,192,,0,,,#NAME?
2024-07-01 16:43:00,16:43:00,CNR3058360654,Success,CID601021,Prime Plus,Tumkur Road,Nagarbhavi,56.0,40.0,,,No,,2261,UPI,32,3.1,3.0,#NAME?
2024-07-09 6:19:00,6:19:00,CNR5062383379,Success,CID948901,Prime SUV,Basavanagudi,MG Road,245.0,90.0,,,No,,993,Cash,26,3.4,3.5,#NAME?
2024-07-25 8:35:00,8:35:00,CNR4157528320,Success,CID806674,Mini,Sarjapur Road,Kammanahalli,189.0,115.0,,,No,,157,UPI,35,3.2,4.2,#NAME?
2024-07-27 22:53:00,22:53:00,CNR5120088723,Success,CID815760,Prime SUV,Jayanagar,Rajajinagar,70.0,40.0,,,No,,442,UPI,41,4.0,3.3,#NAME?
2024-07-14 16:55:00,16:55:00,CNR7022652493,Success,CID849738,Mini,Hebbal,Hosur Road,168.0,25.0,,,No,,373,Cash,19,3.0,3.5,#NAME?
2024-07-11 16:06:00,16:06:00,CNR7313271816,Success,CID554273,Prime SUV,Richmond Town,Basavanagudi,217.0,90.0,,,No,,199,Cash,10,4.8,3.5,#NAME?
2024-07-30 15:49:00,15:49:00,CNR1709925413,Success,CID786546,Auto,Basavanagudi,Yeshwanthpur,112.0,110.0,,,No,,226,Cash,8,4.2,4.6,#NAME?
2024-07-21 22:29:00,22:29:00,CNR7793498903,Success,CID521915,eBike,Koramangala,Chamarajpet,217.0,80.0,,,No,,125,Cash,4,4.1,3.8,#NAME?
2024-07-05 12:22:00,12:22:00,CNR7593037710,Success,CID675765,Bike,Richmond Town,Hebbal,98.0,25.0,,,No,,682,Cash,7,4.5,4.9,#NAME?
2024-07-07 20:07:00,20:07:00,CNR2800012120,Success,CID745743,Mini,Hennur,Peenya,287.0,45.0,,,No,,141,UPI,46,5.0,3.4,#NAME?
2024-07-01 9:20:00,9:20:00,CNR6359059999,Canceled by Driver,CID244723,Prime SUV,Vijayanagar,Yeshwanthpur,,,,Customer related issue,,,461,,0,,,#NAME?
2024-07-29 14:27:00,14:27:00,CNR9926102968,Success,CID558189,Prime SUV,Jayanagar,Mysore Road,56.0,100.0,,,Yes,Customer Demand,451,UPI,46,3.3,3.3,#NAME?
2024-07-22 20:22:00,20:22:00,CNR2369590378,Success,CID140300,Prime SUV,Chamarajpet,Sarjapur Road,224.0,25.0,,,No,,371,Cash,23,4.0,4.5,#NAME?
2024-07-09 2:56:00,2:56:00,CNR5807001141,Success,CID946050,Prime Sedan,Shantinagar,KR Puram,168.0,65.0,,,No,,203,UPI,28,3.3,3.8,#NAME?
2024-07-04 0:40:00,0:40:00,CNR7205991269,Success,CID841382,Prime SUV,Mysore Road,Kammanahalli,238.0,80.0,,,No,,573,UPI,27,4.8,3.2,#NAME?
2024-07-12 1:45:00,1:45:00,CNR5065524635,Canceled by Driver,CID567555,Prime Plus,Shivajinagar,Sarjapur Road,,,,Personal & Car related issue,,,839,,0,,,#NAME?
2024-07-17 12:25:00,12:25:00,CNR9818889193,Success,CID629998,Bike,Kadugodi,Kammanahalli,294.0,100.0,,,No,,851,Cash,45,4.3,4.2,#NAME?
2024-07-22 8:14:00,8:14:00,CNR3604625257,Success,CID807841,eBike,Frazer Town,Bellandur,175.0,130.0,,,No,,341,Cash,40,4.1,3.3,#NAME?
2024-07-14 12:30:00,12:30:00,CNR6667640455,Success,CID578954,Bike,Kammanahalli,Cox Town,259.0,25.0,,,No,,245,Cash,35,4.1,4.0,#NAME?
2024-07-07 13:03:00,13:03:00,CNR9864345290,Canceled by Driver,CID996599,Bike,BTM Layout,Rajarajeshwari Nagar,,,,More than permitted people in there,,,430,,0,,,#NAME?
2024-07-03 3:40:00,3:40:00,CNR1684609304,Success,CID214378,eBike,Chickpet,Jayanagar,252.0,95.0,,,No,,128,UPI,26,4.2,3.1,#NAME?
2024-07-14 2:46:00,2:46:00,CNR9966446436,Driver Not Found,CID347612,Prime Plus,Bellandur,Indiranagar,,,,,,,446,,0,,,#NAME?
2024-07-16 11:09:00,11:09:00,CNR7789885829,Driver Not Found,CID471666,eBike,Kengeri,Hennur,,,,,,,339,,0,,,#NAME?
2024-07-08 15:58:00,15:58:00,CNR9135389668,Success,CID619585,Bike,Bannerghatta Road,Koramangala,112.0,50.0,,,No,,202,Cash,32,4.3,3.4,#NAME?
2024-07-07 6:49:00,6:49:00,CNR2115185811,Success,CID938943,Bike,Kammanahalli,Langford Town,182.0,125.0,,,No,,209,UPI,2,3.0,3.9,#NAME?
2024-07-13 2:24:00,2:24:00,CNR8625208410,Driver Not Found,CID851928,Prime Sedan,Shivajinagar,Peenya,,,,,,,219,,0,,,#NAME?
2024-07-06 5:04:00,5:04:00,CNR6024989619,Success,CID368797,Bike,Richmond Town,Yelahanka,182.0,90.0,,,No,,217,UPI,32,4.0,3.9,#NAME?
2024-07-03 9:35:00,9:35:00,CNR3933731230,Canceled by Driver,CID982252,Auto,Rajajinagar,Langford Town,,,,Customer related issue,,,145,,0,,,#NAME?
2024-07-28 1:27:00,1:27:00,CNR9150186868,Canceled by Customer,CID242783,Auto,Hennur,Electronic City,,,Change of plans,,,,779,,0,,,#NAME?
2024-07-21 15:10:00,15:10:00,CNR7931528738,Driver Not Found,CID423541,eBike,RT Nagar,Rajarajeshwari Nagar,,,,,,,2081,,0,,,#NAME?
2024-07-15 12:49:00,12:49:00,CNR8562283412,Success,CID218156,Prime Sedan,Cox Town,Rajarajeshwari Nagar,42.0,85.0,,,No,,637,UPI,3,4.1,4.8,#NAME?
2024-07-29 7:23:00,7:23:00,CNR2106082663,Success,CID500456,Mini,Yelahanka,Bellandur,84.0,30.0,,,No,,136,UPI,42,3.2,3.7,#NAME?
2024-07-11 10:44:00,10:44:00,CNR1231499091,Success,CID854142,Prime SUV,Varthur,Devanahalli,280.0,65.0,,,No,,493,Cash,8,3.8,3.1,#NAME?
2024-07-29 22:44:00,22:44:00,CNR9266899609,Success,CID223578,Prime Sedan,Kammanahalli,Sarjapur Road,252.0,60.0,,,No,,1125,Cash,14,3.3,4.2,#NAME?
2024-07-09 21:26:00,21:26:00,CNR4140937927,Success,CID240886,Prime SUV,Nagarbhavi,Vijayanagar,259.0,85.0,,,No,,191,UPI,19,4.2,4.2,#NAME?
2024-07-15 8:56:00,8:56:00,CNR2602342516,Canceled by Driver,CID426488,eBike,Sarjapur Road,Hosur Road,,,,More than permitted people in there,,,480,,0,,,#NAME?
2024-07-12 11:12:00,11:12:00,CNR7315423368,Success,CID423231,Prime SUV,Richmond Town,MG Road,133.0,120.0,,,No,,312,Cash,41,3.1,4.5,#NAME?
2024-07-17 10:12:00,10:12:00,CNR2669627577,Success,CID759704,Bike,Tumkur Road,Yelahanka,63.0,65.0,,,No,,283,Cash,12,3.7,4.9,#NAME?
2024-07-03 7:28:00,7:28:00,CNR2051340241,Success,CID973177,Bike,MG Road,Marathahalli,70.0,105.0,,,Yes,Customer Demand,160,UPI,32,4.1,3.0,#NAME?
2024-07-10 8:37:00,8:37:00,CNR8848917834,Success,CID453478,Mini,Cox Town,Sarjapur Road,252.0,40.0,,,No,,242,Cash,6,3.5,3.6,#NAME?
2024-07-09 17:34:00,17:34:00,CNR6330863408,Driver Not Found,CID476191,Bike,Bellandur,Jayanagar,,,,,,,638,,0,,,#NAME?
2024-07-05 8:29:00,8:29:00,CNR9928479446,Success,CID845792,Prime Plus,Richmond Town,Frazer Town,84.0,55.0,,,No,,298,UPI,30,3.7,4.7,#NAME?
2024-07-22 1:21:00,1:21:00,CNR9959990185,Success,CID404395,Prime Sedan,Indiranagar,HSR Layout,70.0,145.0,,,No,,485,UPI,13,4.1,3.8,#NAME?
2024-07-24 16:25:00,16:25:00,CNR3802001035,Canceled by Customer,CID473703,eBike,Yeshwanthpur,JP Nagar,,,AC is Not working,,,,345,,0,,,#NAME?
2024-07-01 0:37:00,0:37:00,CNR8784178970,Success,CID773994,Auto,Whitefield,Langford Town,133.0,60.0,,,No,,255,UPI,5,3.8,3.1,#NAME?
2024-07-01 10:29:00,10:29:00,CNR5797742139,Canceled by Driver,CID972852,Prime Plus,Frazer Town,Tumkur Road,,,,Customer was coughing/sick,,,970,,0,,,#NAME?
2024-07-25 0:08:00,0:08:00,CNR7238709522,Success,CID872571,Auto,Malleshwaram,Chickpet,252.0,70.0,,,No,,261,Cash,4,3.4,3.5,#NAME?
2024-07-11 21:58:00,21:58:00,CNR5101487503,Driver Not Found,CID377493,Auto,Richmond Town,Kengeri,,,,,,,134,,0,,,#NAME?
2024-07-23 5:17:00,5:17:00,CNR4048467691,Canceled by Driver,CID858211,Prime SUV,Varthur,Frazer Town,,,,Customer related issue,,,395,,0,,,#NAME?
2024-07-17 9:59:00,9:59:00,CNR7318017004,Canceled by Customer,CID540145,Prime SUV,JP Nagar,MG Road,,,AC is Not working,,,,456,,0,,,#NAME?
2024-07-20 18:00:00,18:00:00,CNR5765101989,Driver Not Found,CID245008,Prime SUV,Ulsoor,Bannerghatta Road,,,,,,,187,,0,,,#NAME?
2024-07-16 5:59:00,5:59:00,CNR4656112090,Success,CID910302,Auto,Malleshwaram,Devanahalli,70.0,45.0,,,No,,379,Cash,16,3.2,3.1,#NAME?
2024-07-26 19:58:00,19:58:00,CNR2983717122,Success,CID451360,Mini,Langford Town,Kammanahalli,245.0,65.0,,,No,,781,Cash,25,4.4,3.9,#NAME?
2024-07-08 10:28:00,10:28:00,CNR7070989618,Canceled by Driver,CID983792,Prime Sedan,Frazer Town,Basavanagudi,,,,Customer was coughing/sick,,,475,,0,,,#NAME?
2024-07-05 1:24:00,1:24:00,CNR8458533651,Success,CID139193,Prime SUV,Malleshwaram,Vijayanagar,147.0,45.0,,,No,,270,Cash,3,4.7,4.7,#NAME?
2024-07-06 21:47:00,21:47:00,CNR2912041489,Success,CID256419,eBike,Magadi Road,Hebbal,203.0,60.0,,,No,,270,Cash,19,4.0,4.9,#NAME?
2024-07-16 20:51:00,20:51:00,CNR3807006428,Success,CID606251,Auto,HSR Layout,JP Nagar,147.0,120.0,,,No,,489,UPI,2,4.2,3.5,#NAME?
2024-07-08 15:19:00,15:19:00,CNR6101407524,Success,CID684918,Auto,Hennur,RT Nagar,168.0,115.0,,,No,,187,Cash,1,4.0,3.3,#NAME?
2024-07-30 5:47:00,5:47:00,CNR9090668307,Success,CID616346,eBike,MG Road,Electronic City,105.0,100.0,,,No,,789,UPI,18,3.6,3.9,#NAME?
2024-07-24 14:03:00,14:03:00,CNR1953704908,Canceled by Driver,CID317159,eBike,MG Road,Electronic City,,,,Customer related issue,,,196,,0,,,#NAME?
2024-07-03 11:25:00,11:25:00,CNR8184593712,Success,CID361121,Prime Sedan,Yelahanka,Mysore Road,168.0,40.0,,,No,,115,Cash,46,3.4,4.6,#NAME?
2024-07-10 13:37:00,13:37:00,CNR6077381375,Driver Not Found,CID629701,Auto,HSR Layout,Vijayanagar,,,,,,,151,,0,,,#NAME?
2024-07-03 13:07:00,13:07:00,CNR7818897072,Success,CID221036,Prime SUV,Richmond Town,Chamarajpet,112.0,25.0,,,No,,741,Cash,2,3.4,4.5,#NAME?
2024-07-18 22:22:00,22:22:00,CNR7729984755,Success,CID942535,eBike,Shantinagar,Hennur,112.0,80.0,,,No,,134,UPI,13,4.3,3.5,#NAME?
2024-07-07 19:57:00,19:57:00,CNR7006148081,Canceled by Customer,CID473483,Auto,Yelahanka,Kadugodi,,,AC is Not working,,,,257,,0,,,#NAME?
2024-07-26 4:56:00,4:56:00,CNR9522038920,Success,CID160036,Auto,Marathahalli,RT Nagar,133.0,125.0,,,No,,2679,UPI,15,3.3,3.5,#NAME?
2024-07-03 8:49:00,8:49:00,CNR8233055398,Canceled by Driver,CID336097,Auto,Marathahalli,Langford Town,,,,Customer related issue,,,258,,0,,,#NAME?
2024-07-11 3:31:00,3:31:00,CNR4804781910,Success,CID196490,Mini,Koramangala,Electronic City,49.0,115.0,,,No,,301,Cash,44,3.5,4.1,#NAME?
2024-07-12 11:37:00,11:37:00,CNR4928502106,Success,CID688126,Prime Plus,Koramangala,Majestic,84.0,40.0,,,No,,439,Credit Card,39,3.6,3.3,#NAME?
2024-07-17 2:00:00,2:00:00,CNR6617565931,Success,CID773656,Mini,Sarjapur Road,HSR Layout,210.0,130.0,,,No,,419,Cash,48,4.3,4.5,#NAME?
2024-07-09 11:54:00,11:54:00,CNR7289453432,Success,CID455745,Bike,Electronic City,Kadugodi,98.0,90.0,,,No,,417,Cash,2,3.1,4.3,#NAME?
2024-07-05 8:06:00,8:06:00,CNR9071656990,Canceled by Driver,CID651102,Prime SUV,Ramamurthy Nagar,Langford Town,,,,Customer was coughing/sick,,,168,,0,,,#NAME?
2024-07-11 6:51:00,6:51:00,CNR5535838927,Canceled by Customer,CID983695,Bike,Electronic City,Kadugodi,,,Wrong Address,,,,171,,0,,,#NAME?
2024-07-27 22:02:00,22:02:00,CNR9631337323,Success,CID965225,Bike,Yeshwanthpur,Hennur,168.0,40.0,,,No,,155,UPI,30,4.7,4.9,#NAME?
2024-07-04 5:37:00,5:37:00,CNR6118971880,Success,CID861656,Prime Plus,Shivajinagar,Bellandur,224.0,120.0,,,No,,546,Cash,47,3.8,4.7,#NAME?
2024-07-03 20:03:00,20:03:00,CNR3621263369,Success,CID314555,Prime Plus,Devanahalli,Magadi Road,280.0,70.0,,,No,,951,UPI,44,3.9,3.5,#NAME?
2024-07-17 4:59:00,4:59:00,CNR5161523670,Success,CID540256,Bike,Varthur,Hulimavu,224.0,25.0,,,Yes,Vehicle Breakdown,235,Cash,37,3.1,3.1,#NAME?
2024-07-28 9:06:00,9:06:00,CNR6574588613,Success,CID829213,Prime Sedan,Rajarajeshwari Nagar,Hennur,49.0,80.0,,,No,,224,Cash,27,4.2,4.8,#NAME?
2024-07-16 12:39:00,12:39:00,CNR5969615762,Success,CID615212,eBike,Basavanagudi,Koramangala,252.0,35.0,,,No,,217,Cash,44,3.1,4.3,#NAME?
2024-07-23 11:44:00,11:44:00,CNR2218049957,Success,CID502738,Mini,Kadugodi,JP Nagar,266.0,25.0,,,No,,1021,Cash,27,4.0,4.2,#NAME?
2024-07-06 15:34:00,15:34:00,CNR4929342416,Canceled by Driver,CID597489,eBike,Kammanahalli,Whitefield,,,,Personal & Car related issue,,,2348,,0,,,#NAME?
2024-07-22 8:00:00,8:00:00,CNR5252808901,Success,CID819274,Prime SUV,Ramamurthy Nagar,Magadi Road,147.0,105.0,,,No,,126,Cash,20,4.5,3.4,#NAME?
2024-07-24 9:51:00,9:51:00,CNR4118139321,Driver Not Found,CID192706,Bike,Rajajinagar,Cox Town,,,,,,,322,,0,,,#NAME?
2024-07-06 2:51:00,2:51:00,CNR1726712744,Canceled by Customer,CID299334,Prime Sedan,JP Nagar,Magadi Road,,,Driver is not moving towards pickup location,,,,356,,0,,,#NAME?
2024-07-22 23:16:00,23:16:00,CNR2607441170,Success,CID751880,Prime Sedan,Rajarajeshwari Nagar,Kengeri,70.0,35.0,,,No,,466,UPI,8,4.1,3.3,#NAME?
2024-07-05 4:41:00,4:41:00,CNR2651533587,Success,CID347722,eBike,Magadi Road,Hulimavu,301.0,80.0,,,Yes,Customer Demand,114,Cash,39,3.4,4.3,#NAME?
2024-07-05 16:05:00,16:05:00,CNR6300149659,Canceled by Driver,CID389271,Prime Plus,Whitefield,Langford Town,,,,Customer was coughing/sick,,,232,,0,,,#NAME?
2024-07-20 0:39:00,0:39:00,CNR6138913366,Success,CID163648,Bike,Whitefield,Langford Town,217.0,60.0,,,No,,254,Cash,11,3.7,3.5,#NAME?
2024-07-17 20:36:00,20:36:00,CNR6762039741,Driver Not Found,CID964067,eBike,Richmond Town,KR Puram,,,,,,,354,,0,,,#NAME?
2024-07-23 8:13:00,8:13:00,CNR1886883271,Success,CID673153,Bike,Sarjapur Road,JP Nagar,105.0,95.0,,,No,,375,Cash,41,4.3,3.5,#NAME?
2024-07-24 12:51:00,12:51:00,CNR6689632609,Canceled by Customer,CID445479,Prime Sedan,Frazer Town,RT Nagar,,,AC is Not working,,,,196,,0,,,#NAME?
2024-07-13 8:25:00,8:25:00,CNR8436215627,Success,CID648872,Prime Plus,Nagarbhavi,Electronic City,98.0,30.0,,,No,,334,Cash,39,3.6,4.3,#NAME?
2024-07-29 11:13:00,11:13:00,CNR6976344984,Success,CID641777,Mini,Rajajinagar,Magadi Road,133.0,65.0,,,No,,419,UPI,22,3.4,5.0,#NAME?
2024-07-26 11:47:00,11:47:00,CNR6098940906,Success,CID476228,eBike,Padmanabhanagar,Kengeri,35.0,45.0,,,No,,175,Credit Card,46,3.9,4.0,#NAME?
2024-07-29 9:41:00,9:41:00,CNR2804989456,Driver Not Found,CID842167,eBike,Devanahalli,Tumkur Road,,,,,,,337,,0,,,#NAME?
2024-07-01 1:12:00,1:12:00,CNR1262712088,Success,CID561573,Auto,Yelahanka,Shantinagar,126.0,145.0,,,No,,472,UPI,13,4.6,3.5,#NAME?
2024-07-23 0:06:00,0:06:00,CNR9598112170,Canceled by Driver,CID319806,Prime SUV,Basavanagudi,Magadi Road,,,,Customer was coughing/sick,,,2597,,0,,,#NAME?
2024-07-21 1:59:00,1:59:00,CNR8644859240,Canceled by Driver,CID781807,Bike,Whitefield,Hosur Road,,,,Customer related issue,,,819,,0,,,#NAME?
2024-07-02 18:27:00,18:27:00,CNR3491250079,Success,CID146609,Auto,Malleshwaram,Hulimavu,210.0,45.0,,,No,,369,UPI,13,4.6,4.3,#NAME?
2024-07-10 23:08:00,23:08:00,CNR2618339322,Success,CID983313,Prime Sedan,Tumkur Road,Marathahalli,91.0,125.0,,,No,,436,Cash,17,4.4,3.8,#NAME?
2024-07-23 9:49:00,9:49:00,CNR4655282605,Success,CID581248,Prime Sedan,Malleshwaram,Whitefield,112.0,55.0,,,No,,470,Cash,13,4.3,3.3,#NAME?
2024-07-21 22:38:00,22:38:00,CNR4488003460,Success,CID137254,Prime SUV,Nagarbhavi,Yeshwanthpur,301.0,30.0,,,No,,2329,UPI,4,4.9,3.7,#NAME?
2024-07-19 9:12:00,9:12:00,CNR5237059513,Success,CID767863,Mini,Yeshwanthpur,Chickpet,273.0,135.0,,,No,,106,Cash,41,4.2,3.1,#NAME?
2024-07-13 14:24:00,14:24:00,CNR2611453905,Success,CID241294,Mini,RT Nagar,Cox Town,70.0,40.0,,,No,,833,Cash,37,5.0,3.9,#NAME?
2024-07-10 12:51:00,12:51:00,CNR2959255881,Success,CID510720,Prime Plus,Hulimavu,Devanahalli,154.0,80.0,,,No,,399,Cash,28,4.9,3.4,#NAME?
2024-07-19 17:08:00,17:08:00,CNR5071716781,Driver Not Found,CID115485,Prime Plus,HSR Layout,Rajarajeshwari Nagar,,,,,,,241,,0,,,#NAME?
2024-07-25 5:48:00,5:48:00,CNR8189575334,Canceled by Driver,CID829775,eBike,Electronic City,Ramamurthy Nagar,,,,Customer related issue,,,454,,0,,,#NAME?
2024-07-14 18:45:00,18:45:00,CNR8299894455,Success,CID830133,Prime Sedan,Padmanabhanagar,Shivajinagar,63.0,145.0,,,No,,514,Cash,42,4.7,3.1,#NAME?
2024-07-05 14:25:00,14:25:00,CNR5551147542,Driver Not Found,CID251582,Prime SUV,Richmond Town,Bellandur,,,,,,,777,,0,,,#NAME?
2024-07-10 20:40:00,20:40:00,CNR9046298044,Canceled by Driver,CID143850,Bike,Shantinagar,Shantinagar,,,,Personal & Car related issue,,,115,,0,,,#NAME?
2024-07-05 7:15:00,7:15:00,CNR1347320106,Success,CID561138,Auto,Shivajinagar,Nagarbhavi,126.0,100.0,,,No,,217,Cash,13,3.1,3.7,#NAME?
2024-07-18 4:31:00,4:31:00,CNR3856873778,Success,CID821353,Bike,Kadugodi,Bellandur,294.0,100.0,,,No,,458,Cash,15,3.6,4.4,#NAME?
2024-07-06 1:23:00,1:23:00,CNR8340167269,Success,CID780133,Bike,Electronic City,Bannerghatta Road,112.0,55.0,,,No,,187,UPI,15,3.5,4.0,#NAME?
2024-07-06 2:08:00,2:08:00,CNR7030205866,Success,CID560971,Prime Sedan,Hebbal,Rajajinagar,91.0,35.0,,,No,,543,Cash,44,3.7,3.1,#NAME?
2024-07-06 3:09:00,3:09:00,CNR8632839687,Success,CID346415,Mini,Kammanahalli,Ramamurthy Nagar,119.0,80.0,,,No,,500,Cash,44,4.5,3.4,#NAME?
2024-07-29 1:51:00,1:51:00,CNR6250039965,Success,CID725166,Prime Plus,Marathahalli,Mysore Road,210.0,120.0,,,No,,946,Cash,21,4.7,4.5,#NAME?
2024-07-03 5:14:00,5:14:00,CNR3371665366,Success,CID905462,Prime SUV,Nagarbhavi,Shivajinagar,168.0,25.0,,,No,,164,Cash,4,4.0,4.4,#NAME?
2024-07-02 18:28:00,18:28:00,CNR5524270350,Success,CID583687,Auto,Chamarajpet,Hosur Road,252.0,120.0,,,No,,465,Cash,1,4.8,3.0,#NAME?
2024-07-08 5:24:00,5:24:00,CNR9422958019,Driver Not Found,CID304295,Prime Sedan,Marathahalli,Koramangala,,,,,,,437,,0,,,#NAME?
2024-07-03 18:31:00,18:31:00,CNR7922507833,Success,CID775781,Prime Plus,Nagarbhavi,Marathahalli,231.0,100.0,,,No,,2684,UPI,29,4.8,4.2,#NAME?
